# my-scanner decisions v1
# src: samples/real/typescript.js
# sha256: 804f9c1b6c64568c39dd48eee88b77ba92d0b5d0f44f425bc96bcfe052824644
# tsc: 6.0.3
D tpl 3441189 3441193 3441189 3441193
D tpl 3441216 3441218 3441216 3441218
D tpl 3516713 3516717 3516713 3516717
D tpl 3516737 3516741 3516737 3516741
D tpl 3516786 3516788 3516786 3516788
D tpl 3611795 3611797 3611795 3611797
D regex 3696103 3696151 3696103 3696151
D tpl 3831136 3831139 3831136 3831139
D tpl 3831160 3831163 3831160 3831163
D tpl 3831174 3831176 3831174 3831176
D tpl 3917512 3917528 3917512 3917528
D tpl 3917603 3917606 3917603 3917606
D tpl 4094365 4094367 4094365 4094367
D tpl 4182051 4182057 4182051 4182057
D tpl 4182075 4182077 4182075 4182077
D regex 4384918 4384926 4384918 4384926
D tpl 4484961 4484983 4484961 4484983
D tpl 4488128 4488130 4488128 4488130
D regex 4490855 4490896 4490855 4490896
D regex 4490929 4490971 4490929 4490971
D regex 4491010 4491031 4491010 4491031
D regex 4529553 4529561 4529553 4529561
D regex 4598141 4598148 4598141 4598148
D tpl 4598761 4598764 4598761 4598764
D tpl 4741677 4741689 4741677 4741689
D tpl 4742034 4742046 4742034 4742046
D tpl 4742653 4742665 4742653 4742665
D tpl 4742916 4742928 4742916 4742928
D tpl 4743212 4743224 4743212 4743224
D tpl 4743499 4743511 4743499 4743511
D tpl 4744109 4744121 4744109 4744121
D tpl 4751050 4751052 4751050 4751052
D tpl 4751133 4751135 4751133 4751135
D tpl 4751244 4751246 4751244 4751246
D tpl 4751325 4751327 4751325 4751327
D tpl 4751490 4751494 4751490 4751494
D tpl 4751500 4751502 4751500 4751502
D tpl 4913016 4913018 4913016 4913018
D regex 4930589 4930627 4930589 4930627
D regex 4931869 4931885 4931869 4931885
D tpl 4955269 4955271 4955269 4955271
D tpl 4955543 4955545 4955543 4955545
D tpl 5281629 5281631 5281629 5281631
D tpl 5293932 5293934 5293932 5293934
D tpl 5334416 5334418 5334416 5334418
D tpl 5346656 5346658 5346656 5346658
D tpl 5363264 5363271 5363264 5363271
D tpl 5366505 5366507 5366505 5366507
D tpl 5401720 5401726 5401720 5401726
D tpl 5401993 5401999 5401993 5401999
D tpl 5404949 5404988 5404949 5404988
D tpl 5405846 5405885 5405846 5405885
D tpl 5417140 5417144 5417140 5417144
D tpl 5417160 5417162 5417160 5417162
D tpl 5419441 5419443 5419441 5419443
D tpl 5427070 5427072 5427070 5427072
D tpl 5462445 5462448 5462445 5462448
D tpl 5467670 5467673 5467670 5467673
D tpl 5468030 5468033 5468030 5468033
D tpl 5468222 5468224 5468222 5468224
D regex 5532036 5532047 5532036 5532047
D tpl 5537905 5537911 5537905 5537911
D tpl 5538162 5538173 5538162 5538173
D tpl 5538181 5538187 5538181 5538187
D tpl 5538271 5538277 5538271 5538277
D tpl 5538476 5538482 5538476 5538482
D tpl 5539010 5539013 5539010 5539013
D tpl 5539084 5539089 5539084 5539089
D tpl 5539103 5539107 5539103 5539107
D tpl 5539606 5539612 5539606 5539612
D regex 5560584 5560595 5560584 5560595
D tpl 5569664 5569667 5569664 5569667
D tpl 5569766 5569769 5569766 5569769
D tpl 5569802 5569805 5569802 5569805
D tpl 5587278 5587281 5587278 5587281
D tpl 5591759 5591763 5591759 5591763
D tpl 5591783 5591785 5591783 5591785
D tpl 5622505 5622532 5622505 5622532
D tpl 5622547 5622549 5622547 5622549
D tpl 5622843 5622900 5622843 5622900
D tpl 5622915 5622917 5622915 5622917
D tpl 5623189 5623217 5623189 5623217
D tpl 5623232 5623234 5623232 5623234
D tpl 5624042 5624068 5624042 5624068
D tpl 5624083 5624085 5624083 5624085
D tpl 5626812 5626814 5626812 5626814
D tpl 5626965 5626967 5626965 5626967
D tpl 5627195 5627197 5627195 5627197
D tpl 5627465 5627467 5627465 5627467
D tpl 5627757 5627759 5627757 5627759
D tpl 5628002 5628008 5628002 5628008
D tpl 5628017 5628019 5628017 5628019
D tpl 5628199 5628201 5628199 5628201
D tpl 5628379 5628385 5628379 5628385
D tpl 5628395 5628397 5628395 5628397
D tpl 5628739 5628760 5628739 5628760
D tpl 5628767 5628771 5628767 5628771
D tpl 5628804 5628810 5628804 5628810
D tpl 5628890 5628892 5628890 5628892
D tpl 5629139 5629145 5629139 5629145
D tpl 5629159 5629161 5629159 5629161
D tpl 5629391 5629395 5629391 5629395
D tpl 5629400 5629404 5629400 5629404
D tpl 5629427 5629431 5629427 5629431
D tpl 5629554 5629558 5629554 5629558
D tpl 5629569 5629571 5629569 5629571
D tpl 5629571 5629573 5629571 5629573
D tpl 5641482 5641488 5641482 5641488
D tpl 5641503 5641508 5641503 5641508
D tpl 5641579 5641582 5641579 5641582
D tpl 5641599 5641601 5641599 5641601
D tpl 5641956 5641960 5641956 5641960
D tpl 5641968 5641972 5641968 5641972
D tpl 5641985 5641990 5641985 5641990
D regex 5643811 5643816 5643811 5643816
D regex 5644304 5644309 5644304 5644309
D regex 5644394 5644398 5644394 5644398
D regex 5644503 5644507 5644503 5644507
D regex 5644569 5644573 5644569 5644573
D tpl 5645142 5645144 5645142 5645144
D tpl 5645231 5645233 5645231 5645233
D tpl 5645747 5645751 5645747 5645751
D tpl 5653560 5653567 5653560 5653567
D regex 5718961 5718978 5718961 5718978
D regex 5736766 5736783 5736766 5736783
D tpl 5812723 5812726 5812723 5812726
D tpl 5812744 5812746 5812744 5812746
D tpl 5813061 5813064 5813061 5813064
D tpl 5815551 5815554 5815551 5815554
D tpl 5815610 5815612 5815610 5815612
D tpl 5842454 5842456 5842454 5842456
D tpl 5889532 5889535 5889532 5889535
D tpl 5889574 5889577 5889574 5889577
D tpl 5889592 5889597 5889592 5889597
D tpl 5889650 5889652 5889650 5889652
D tpl 5890151 5890155 5890151 5890155
D tpl 5890172 5890175 5890172 5890175
D tpl 5890476 5890480 5890476 5890480
D tpl 5890496 5890500 5890496 5890500
D tpl 5890517 5890520 5890517 5890520
D regex 5916499 5916510 5916499 5916510
D regex 5916640 5916653 5916640 5916653
D regex 5916825 5916835 5916825 5916835
D tpl 5966337 5966341 5966337 5966341
D tpl 5966430 5966433 5966430 5966433
D tpl 5966450 5966452 5966450 5966452
D tpl 5966712 5966717 5966712 5966717
D tpl 5966806 5966809 5966806 5966809
D tpl 5966865 5966867 5966865 5966867
D tpl 5967860 5967862 5967860 5967862
D tpl 5969275 5969279 5969275 5969279
D tpl 5969295 5969297 5969295 5969297
D tpl 5970215 5970218 5970215 5970218
D tpl 5970270 5970273 5970270 5970273
D tpl 5970280 5970283 5970280 5970283
D tpl 5970290 5970293 5970290 5970293
D tpl 5970299 5970301 5970299 5970301
D tpl 5971721 5971724 5971721 5971724
D tpl 5971734 5971739 5971734 5971739
D tpl 5971746 5971749 5971746 5971749
D tpl 5972582 5972584 5972582 5972584
D tpl 5972753 5972755 5972753 5972755
D tpl 5972897 5972899 5972897 5972899
D tpl 5976526 5976530 5976526 5976530
D tpl 5977066 5977069 5977066 5977069
D tpl 5984691 5984693 5984691 5984693
D tpl 6001648 6001676 6001648 6001676
D tpl 6001701 6001703 6001701 6001703
D tpl 6010551 6010553 6010551 6010553
D tpl 6010616 6010618 6010616 6010618
D tpl 6010724 6010726 6010724 6010726
D tpl 6016974 6016976 6016974 6016976
D tpl 6019656 6019658 6019656 6019658
D tpl 6022100 6022102 6022100 6022102
D tpl 6035182 6035186 6035182 6035186
D tpl 6035219 6035224 6035219 6035224
D tpl 6035313 6035316 6035313 6035316
D tpl 6035347 6035349 6035347 6035349
D tpl 6075364 6075366 6075364 6075366
D tpl 6076435 6076444 6076435 6076444
D tpl 6085151 6085168 6085151 6085168
D tpl 6100452 6100454 6100452 6100454
D tpl 6121606 6121608 6121606 6121608
D tpl 6124401 6124440 6124401 6124440
D tpl 6124837 6124839 6124837 6124839
D tpl 6125108 6125113 6125108 6125113
D tpl 6125140 6125142 6125140 6125142
D tpl 6125827 6125843 6125827 6125843
D tpl 6127063 6127079 6127063 6127079
D tpl 6127118 6127120 6127118 6127120
D tpl 6127752 6127779 6127752 6127779
D tpl 6127933 6127981 6127933 6127981
D regex 6129595 6129616 6129595 6129616
D tpl 6130942 6130949 6130942 6130949
D tpl 6130953 6130963 6130953 6130963
D tpl 6130967 6130986 6130967 6130986
D tpl 6131045 6131052 6131045 6131052
D tpl 6131056 6131066 6131056 6131066
D tpl 6131070 6131095 6131070 6131095
D tpl 6131115 6131128 6131115 6131128
D tpl 6131193 6131200 6131193 6131200
D tpl 6131204 6131214 6131204 6131214
D tpl 6131218 6131243 6131218 6131243
D tpl 6131315 6131322 6131315 6131322
D tpl 6131326 6131336 6131326 6131336
D tpl 6131340 6131365 6131340 6131365
D tpl 6131445 6131452 6131445 6131452
D tpl 6131456 6131466 6131456 6131466
D tpl 6131470 6131506 6131470 6131506
D tpl 6132914 6132916 6132914 6132916
D tpl 6135127 6135131 6135127 6135131
D tpl 6135173 6135177 6135173 6135177
D tpl 6135219 6135223 6135219 6135223
D tpl 6135270 6135272 6135270 6135272
D tpl 6232375 6232378 6232375 6232378
D tpl 6240751 6240755 6240751 6240755
D tpl 6240756 6240758 6240756 6240758
D regex 6244284 6244288 6244284 6244288
D regex 6244305 6244311 6244305 6244311
D tpl 6244317 6244320 6244317 6244320
D tpl 6258701 6258705 6258701 6258705
D tpl 6258718 6258720 6258718 6258720
D tpl 6263351 6263370 6263351 6263370
D tpl 6263670 6263673 6263670 6263673
D tpl 6263700 6263703 6263700 6263703
D regex 6270236 6270249 6270236 6270249
D tpl 6278787 6278800 6278787 6278800
D tpl 6278819 6278834 6278819 6278834
D tpl 6278851 6278853 6278851 6278853
D tpl 6279215 6279219 6279215 6279219
D tpl 6279258 6279262 6279258 6279262
D tpl 6279271 6279273 6279271 6279273
D tpl 6284912 6284914 6284912 6284914
D tpl 6288569 6288574 6288569 6288574
D tpl 6306011 6306013 6306011 6306013
D regex 6317011 6317064 6317011 6317064
D regex 6317095 6317139 6317095 6317139
D tpl 6349092 6349123 6349092 6349123
D tpl 6349175 6349188 6349175 6349188
D tpl 6349194 6349196 6349194 6349196
D tpl 6355106 6355110 6355106 6355110
D tpl 6355114 6355116 6355114 6355116
D regex 6397407 6397491 6397407 6397491
D tpl 6406520 6406524 6406520 6406524
D tpl 6406542 6406544 6406542 6406544
D tpl 6436766 6436769 6436766 6436769
D tpl 6437090 6437093 6437090 6437093
D tpl 6442891 6442902 6442891 6442902
D tpl 6443077 6443081 6443077 6443081
D tpl 6443085 6443097 6443085 6443097
D tpl 6443433 6443437 6443433 6443437
D tpl 6443442 6443444 6443442 6443444
D regex 6443880 6443910 6443880 6443910
D regex 6444233 6444239 6444233 6444239
D tpl 6451361 6451363 6451361 6451363
D tpl 6455399 6455401 6455399 6455401
D tpl 6499429 6499431 6499429 6499431
D tpl 6502056 6502058 6502056 6502058
D tpl 6507272 6507274 6507272 6507274
D tpl 6511850 6511852 6511850 6511852
D tpl 6513092 6513094 6513092 6513094
D tpl 6514229 6514231 6514229 6514231
D tpl 6522358 6522362 6522358 6522362
D tpl 6522363 6522365 6522363 6522365
D tpl 6525381 6525383 6525381 6525383
D tpl 6533568 6533570 6533568 6533570
D tpl 6533582 6533586 6533582 6533586
D tpl 6575945 6575947 6575945 6575947
D regex 6581713 6581724 6581713 6581724
D tpl 6600727 6600729 6600727 6600729
D tpl 6600977 6600979 6600977 6600979
D tpl 6601555 6601557 6601555 6601557
D tpl 6601805 6601807 6601805 6601807
